Gene,logFC,logCPM,LR,pvalue,padj
WBGene00077692,2.15352097858061,2.78654443125629,68.9647157130015,1.00240898981522e-16,1.4366987484917102e-14
WBGene00018741,2.15178024100821,0.13197051804273,22.4793108049021,2.12419205214843e-6,4.00756426103124e-5
WBGene00185095,2.15035878764579,-1.50870128894003,15.1826559953228,9.759571504064e-5,0.00116261214066037
WBGene00013846,2.14681863633868,1.96889496158831,14.2668995664275,1.5863004466194e-4,0.00176166226069805
WBGene00009750,2.14566983724769,-1.29117451935913,16.1456132611647,5.86542582384202e-5,7.4568431529916e-4
WBGene00018295,2.14463418909561,-0.536412028182266,26.8794630010443,2.16547772635268e-7,5.38908661444589e-6
WBGene00009255,2.14247564029285,1.7212679618687,7.48734321908368,0.00621341610951955,0.0379924650431311
WBGene00010745,-2.13853687674836,3.72785290665432,90.2978087510748,2.048793793148e-21,4.0641833396685897e-19
WBGene00000252,2.13717004514887,6.82273844028311,18.9286737690483,1.35697689696569e-5,2.051200582796e-4
WBGene00017577,2.1358425715864,2.10022605858809,17.5360026004982,2.81918505442029e-5,3.8918401848086e-4
WBGene00006947,2.13478596428136,5.02368225641265,26.1810362843039,3.10860366755212e-7,7.4191826851996e-6
WBGene00012594,2.1332516063431,-1.13098940810387,18.6482461963379,1.57191802362696e-5,2.334006913167e-4
WBGene00044719,2.13309244503644,-1.03202124696361,11.788620480726,5.9593879801114e-4,0.00544695729885187
WBGene00010033,2.13084367618871,-0.601794990336401,18.8291946889064,1.42962001840669e-5,2.1491404724812e-4
WBGene00019044,2.12733207309341,-1.97181271620581,9.81695917150773,0.00172909985527833,0.0132440147001243
WBGene00013659,2.12111732846959,-0.569173629144671,25.9852601085499,3.44034048483175e-7,8.11191393387331e-6
WBGene00021135,-2.11640559333518,-1.9703860048014,10.7501626815831,0.00104270152832076,0.00867070301876692
WBGene00015894,-2.11153293985128,6.30039278800243,28.7653280961482,8.17007254581442e-8,2.26601556171904e-6
WBGene00008358,-2.10975373552794,2.2214758687885,84.4041663557386,4.0329703869739096e-20,6.98750407236778e-18
WBGene00019855,2.10590501382376,2.14130050464113,31.5796873821075,1.91421438285379e-8,6.31344803983402e-7
WBGene00013379,2.10358108229506,7.01591188382689,82.6890287833189,9.60327961735978e-20,1.65339483978128e-17
WBGene00017998,2.1032000495653,6.38381689428464,19.9427451113226,7.97961654119643e-6,1.2879835071654e-4
WBGene00017703,-2.10015148734582,2.25902660245732,98.949611003591,2.5900889243952097e-23,5.95829279876629e-21
WBGene00010128,2.09980294608474,4.67536540462126,108.782127903715,1.8114145701885799e-25,4.6780635715954894e-23
WBGene00011993,2.09820670434112,-2.11537998040686,16.2185347587228,5.6439210280193e-5,7.1961964667921e-4
WBGene00007869,2.097060040265,0.769525199149476,9.75625949956109,0.00178713160488754,0.0136047629821458
WBGene00007484,2.09604710575955,-1.02277780156586,17.9709026257306,2.24307612764922e-5,3.1931465935724e-4
WBGene00012045,-2.09338651764505,-2.3983503790076,12.0072295089591,5.2994577038432e-4,0.00492606637156905
WBGene00010234,2.09314292765331,1.31824830773809,36.9686063232536,1.20046629354291e-9,5.41396454460248e-8
WBGene00003968,2.09060458964718,2.88804307898788,54.3389574133648,1.68723472946105e-13,1.7298895400373197e-11
WBGene00013264,2.08663147436895,-0.492266884165829,29.9218007024982,4.49826571322199e-8,1.34874067797866e-6
WBGene00044662,2.08608787325686,1.12004890603394,11.0727570819213,8.7605323706751e-4,0.00750844000147876
WBGene00022024,2.08572027033526,1.67311770320417,23.3255114547315,1.36773793525447e-6,2.73297999836432e-5
WBGene00012404,2.07649293278456,3.68876445320792,91.8069266398328,9.55593931423122e-22,1.9968995322677799e-19
WBGene00007366,2.07611184920132,3.01697415595779,31.258957340241,2.25803223663044e-8,7.29794952511905e-7
WBGene00018640,2.07163046087908,4.08079800386775,17.2086370298133,3.34910243642399e-5,4.5342076754256e-4
WBGene00007747,-2.07071528074092,-3.5070692038725,4.27283280202179,0.0387263183485555,0.155650119628793
WBGene00012591,2.06923313283438,5.2484591688871,81.0320858879721,2.22082440328739e-19,3.70701634390197e-17
WBGene00004816,2.06889888030806,-1.22424049470458,19.8486133581347,8.38235155898031e-6,1.3458467679008e-4
WBGene00004157,-2.06864553006358,1.99351997938726,40.3365265282753,2.13774621129551e-10,1.17276157383195e-8
WBGene00001737,-2.06825069940812,-2.28539699299869,11.9379634730668,5.5001569382633e-4,0.0050889096360534
WBGene00021931,2.06743733341635,3.84464490270633,16.99695680328,3.7439778513105e-5,4.9892007113567e-4
WBGene00008727,2.06523661109037,2.18407575002641,18.5891091046236,1.621442373977e-5,2.400594104252e-4
WBGene00009261,2.06431730878191,3.45160544469192,19.0595911939577,1.26699385544939e-5,1.9301033273749e-4
WBGene00195363,2.06179466620454,-2.30665074932094,8.97826524587639,0.0027320990922911,0.0193516757655005
WBGene00003601,2.06140163289193,-0.097048788787304,39.8016679094485,2.8110494690163e-10,1.48338693397349e-8
WBGene00021712,2.06085078732656,-2.58491981661063,8.46053558086258,0.00362934970391711,0.0243991768528317
WBGene00015933,2.0607871862171,6.62159595971634,137.109241424685,1.1413043823999e-31,3.90540093352464e-29
WBGene00001885,2.05156189355954,-2.56741917028439,7.15855158091371,0.00746074184340519,0.0438937906647791
WBGene00015054,2.05065915516385,-2.4111374294612,4.56438593717745,0.0326433748278044,0.137455911161023
WBGene00219318,-2.04984198488604,-1.08321810063867,20.0686547622468,7.47111872879264e-6,1.2152220748704e-4
WBGene00010442,2.04750267814719,2.30052978710793,20.5358939248155,5.85234677826528e-6,9.79266461216456e-5
WBGene00235308,2.04690296894147,-2.10780660578273,4.81590328050132,0.0281982890663016,0.122820710133653
WBGene00013130,2.04553447497194,1.46218908968828,22.8088321544994,1.78941469628676e-6,3.44239123758609e-5
WBGene00047727,2.04528839941194,-2.9067671569708,4.7610100513662,0.0291114598742402,0.125777495905512
WBGene00018621,-2.04391671314202,-0.380119384561886,29.8662308730321,4.62905401539903e-8,1.38039600949399e-6
WBGene00007479,2.04322886286095,4.55961029606166,28.3165546738402,1.03011255016045e-7,2.79201297630121e-6
WBGene00004264,2.04144515595014,6.64034455101395,21.8016099506738,3.02346328439469e-6,5.45598598617697e-5
WBGene00206463,-2.04027937860584,-3.19491851230842,6.76851416880484,0.00927800466569011,0.0520675231085008
WBGene00007264,2.04010087319842,3.16476939509337,22.3935401914535,2.22119843240594e-6,4.16189644675652e-5
WBGene00008822,2.03680106777486,0.515946431145664,10.4791061861996,0.00120732151852588,0.00976956150447711
WBGene00007851,-2.03542258499081,-1.67783661727295,12.8409389922718,3.391173940823e-4,0.00336841025508096
WBGene00007325,2.03172038516179,1.79300169849396,16.9962774025634,3.74531779427879e-5,4.9892007113567e-4
WBGene00018114,-2.03103332077205,-2.09673387631731,6.46479374960506,0.0110032411713533,0.0593641559057539
WBGene00009997,2.02877170151644,-0.590476657439215,13.0984066928923,2.9554704254251e-4,0.00298766628124131
WBGene00000558,2.02445364867957,6.55205399173717,37.083859318419,1.13156510867652e-9,5.14561376246175e-8
WBGene00019089,-2.0173706217286,1.69787005855998,20.7439694516832,5.24966380342781e-6,8.93160637780212e-5
WBGene00009431,2.01696297841485,4.45365247911426,89.9736538734099,2.41352652324091e-21,4.75243053534122e-19
WBGene00019154,2.0163979370084,5.11479317129559,20.8540362211599,4.95646688443895e-6,8.51746898691252e-5
WBGene00001716,2.01497987695374,6.25476765254083,21.5399600991347,3.46532083218267e-6,6.15994531045459e-5
WBGene00008875,2.0102058359895,1.14944092308575,23.4247099805542,1.29899212809716e-6,2.61469922843087e-5
WBGene00044535,2.00889218165915,3.92677947280609,8.41072569619611,0.00373013734098682,0.0249663837920573
WBGene00020014,1.998888807142,2.60620749889132,11.8767615055012,5.6838686741608e-4,0.0052263348616166
WBGene00004219,1.99674280250449,6.08212858881087,20.1634186492035,7.10997105862291e-6,1.1613094136623e-4
WBGene00012480,-1.99339644917843,-1.57609362169967,19.3224803273849,1.10398892052378e-5,1.7230157753328e-4
WBGene00000272,1.9933016735922,-1.61740858870464,6.70853376213427,0.00959525886336076,0.053332932589416
WBGene00010790,1.98947628329497,6.63080603711805,68.4924407592064,1.27364896560669e-16,1.7972237336847e-14
WBGene00015577,-1.98829407410894,5.93465630589064,61.8677431968153,3.67317639508746e-15,4.59147049385932e-13
WBGene00044115,1.98631629535168,-2.44248057309015,10.2573348222629,0.00136142219325151,0.0108083731635054
WBGene00020609,-1.98534977305473,1.77959143253287,9.28933134383638,0.00230492278403678,0.0167678079226699
WBGene00008203,-1.98346971182249,0.959865458435993,49.4229581063276,2.06316976130589e-12,1.72192903096795e-10
WBGene00012308,-1.97701940863161,-0.411198393575398,24.0989794650796,9.15087805602655e-7,1.91517803351473e-5
WBGene00012917,1.97140846464386,4.61115921504755,20.2967881436099,6.63118070394153e-6,1.0948647272038e-4
WBGene00007858,1.97108892204504,-1.76596993482237,7.48811813698283,0.00621074279168004,0.0379846031997858
WBGene00018162,-1.968052321518,-0.241882362427741,7.47184088500532,0.00626714363768931,0.0382441054573662
WBGene00010125,1.96547203158727,2.5744738769003,38.9131014227509,4.43096818936914e-10,2.20943085945319e-8
WBGene00007938,1.96400389300242,3.85172430950667,23.6473612422376,1.15704458335231e-6,2.34971034638499e-5
WBGene00003096,1.96374600125876,7.41429948629867,128.215605131424,1.00688792689234e-29,3.20506476728813e-27
WBGene00017379,1.96183989662298,-0.601300363292188,22.742973716482,1.85179976614233e-6,3.54153224078803e-5
WBGene00008210,1.96166790792103,2.68579961677826,13.0887953816797,2.9706732506736e-4,0.00300081845893695
WBGene00015950,-1.95844618657966,-2.30701256268365,11.1171606197785,8.5532626635283e-4,0.00737667227978046
WBGene00010893,1.9579396336861,-0.350841779718704,16.586783963394,4.64737484144313e-5,6.0560601203618e-4
WBGene00017502,-1.95699228121058,-1.00449144475308,15.93891539271,6.54197504767143e-5,8.2112135226962e-4
WBGene00001714,1.95192329172199,5.8947363939709,15.1756703043535,9.7957443247657e-5,0.00116641366198548
WBGene00015781,1.94979615082286,4.00756887702515,17.9659534645102,2.24891584967131e-5,3.1981335784286e-4
WBGene00044200,1.94977717023632,2.07618162189308,58.7345238838409,1.80447312489928e-14,2.1110022134238297e-12
WBGene00020194,1.94884818811833,4.31121194134035,15.8731546071497,6.77327030723878e-5,8.4511519900028e-4
WBGene00017716,1.94872396293173,4.25965531835939,19.3133418145178,1.10928524814814e-5,1.7283257636912e-4
WBGene00009024,1.94728100782302,1.39081427175398,12.9338174456542,3.226990287346e-4,0.00323230366323081
WBGene00020771,1.94634199503065,-0.00687018036177156,10.9832126073576,9.1940912067649e-4,0.00782126310705996
WBGene00022641,-1.94197464086133,2.75394741994693,89.6404509851813,2.85624073329956e-21,5.50630916014616e-19
WBGene00019640,1.93968331987221,1.1901903083181,12.9530329373621,3.1940361574988e-4,0.00320163822085429
WBGene00009805,1.92830703621581,0.341743135521312,14.3839085164872,1.4907076356094e-4,0.00167383599363443
WBGene00007288,1.92823310714437,0.311562893804674,19.1948767848378,1.18029735537148e-5,1.8182689984971e-4
WBGene00195081,1.92764319710438,-2.1708628235327,9.3844646219366,0.00218831952050366,0.0160763035453592
WBGene00001950,1.92652091219008,-1.78445297664501,11.3742102542734,7.4470881738195e-4,0.00657625931478419
WBGene00010928,1.92646981636476,0.669667326489903,8.17890690444548,0.00423802907029663,0.0277949319116843
WBGene00011925,1.92560498760976,-1.75164753906007,12.9871281418773,3.1363965534531e-4,0.00314962786686647
WBGene00011175,1.92508807314998,1.55389748198891,13.9920392591923,1.8358628077925e-4,0.00198724544307029
WBGene00017402,1.92406399723887,0.735785920148663,13.6992296397268,2.1454247294092e-4,0.00227199233917134
WBGene00044515,1.91792478091955,0.555665383577929,34.700391806862,3.84554181679693e-9,1.527111868179e-7
WBGene00009048,-1.91238577287784,5.97911502601286,27.1325405631483,1.8997314795146e-7,4.79752299370039e-6
WBGene00020484,1.91022922009255,-0.829902655289453,17.9409338791634,2.27867213446647e-5,3.2337298953353e-4
WBGene00011052,1.90747173169838,-0.461284401096232,8.27945892911127,0.00400960753651713,0.0264808217882163
WBGene00007162,1.90662281518025,-0.171933671061424,22.4922525170347,2.10992864800355e-6,3.98614884327794e-5
WBGene00009438,1.90496643727631,1.49057558796792,17.0305840156473,3.67825549648415e-5,4.9142139685824e-4
WBGene00007174,1.90249225719577,2.61207418824413,47.1800929331414,6.47547875100807e-12,4.85660906325605e-10
WBGene00013887,1.89981591255646,2.24307646577531,56.6244410090404,5.2752077205478103e-14,5.8465105809715096e-12
WBGene00000631,1.89650450613212,3.56053857762503,14.3692058230152,1.5023932331623e-4,0.00168557437532049
WBGene00020528,-1.89643526509899,1.13453991651191,60.3030937403729,8.13194894526374e-15,9.85009302551305e-13
WBGene00012664,-1.89176646893015,9.23174274149622,84.8635382312404,3.1968437440639196e-20,5.64603854798386e-18
WBGene00003091,1.8895805753028,7.08565455272233,67.309211924549,2.32094393598706e-16,3.2251695557180604e-14
WBGene00021963,1.88810557993781,1.6867226044786,24.7595207321716,6.4947195398997e-7,1.41217591266683e-5
WBGene00000902,1.88764246134137,3.73115323530138,15.0458160060462,1.0493261132279e-4,0.00123668628223023
WBGene00017937,1.88760000824994,6.51181337620253,12.8065188360891,3.454136834454e-4,0.00342102011010059
WBGene00014769,1.8875998403307,-1.75471255932797,15.1987990465623,9.6764940489557e-5,0.00115371961929513
WBGene00018393,-1.88110284064768,8.9714851202574,41.3499456742599,1.27274997986775e-10,7.3660741435263704e-9
WBGene00022517,1.88055521001916,4.85726045115159,23.7812965673721,1.07926114868641e-6,2.20812959232365e-5
WBGene00004811,1.87900147060228,-0.76359559436471,26.6374391556011,2.45441248021155e-7,6.0367961945904e-6
WBGene00012325,-1.87782227355098,-0.729797025776129,27.7296640477963,1.39507006005078e-7,3.63714694227525e-6
WBGene00018738,1.87705946948276,2.23315035595333,39.4064852710531,3.44152071681539e-10,1.75440651066706e-8
WBGene00000513,-1.87679475882418,-2.69841781697977,7.55694976320902,0.00597790858031783,0.0367742128957754
WBGene00001877,1.87511632608926,0.824068369529894,14.9917648789513,1.0798137377294e-4,0.00126812102403873
WBGene00009849,1.87452922669531,-2.17416443251052,6.79085457525631,0.00916260362813624,0.0515467066009514
WBGene00011882,1.87272629036207,-1.26686822290199,9.46284905695424,0.00209675152287929,0.0155173216920304
WBGene00013073,-1.86893639890126,5.94463775802204,25.6303580052533,4.13482873425391e-7,9.49588394296986e-6
WBGene00015298,1.86756556848014,3.50868338664731,60.9577800729031,5.83120329013621e-15,7.126303128012449e-13
WBGene00023395,1.86756509549766,0.942157731168481,16.3157705185916,5.36158811508988e-5,6.8843093175696e-4
WBGene00012631,-1.86713426251153,0.255532092731345,32.5251866022767,1.17657782970079e-8,4.07128976710856e-7
WBGene00004120,1.86650562212907,6.62237794772702,15.2735738326253,9.30086411060271e-5,0.00111495533386881
WBGene00016847,1.86517492842786,-0.0229709657756384,12.7437461615821,3.5720152151449e-4,0.00351614226949276
WBGene00009300,1.8618574354441,0.60492289893785,17.8424014363028,2.39975616752535e-5,3.3810254804944e-4
WBGene00022545,1.85961485879494,-0.619577469413559,14.6698075653165,1.280815749436e-4,0.00146888693509894
WBGene00219236,-1.85909613286745,-1.13782552850823,27.7926295883601,1.35039582130261e-7,3.54090858315699e-6
WBGene00010407,1.85885870308457,4.33179989726577,156.080136056824,8.13122620839474e-36,3.27341643315891e-33
WBGene00019654,-1.85676374619013,2.41657070679348,20.8072201889471,5.07911220396864e-6,8.69424360237313e-5
WBGene00005018,1.85643817080208,9.31634159141791,13.1030395829098,2.9481703280754e-4,0.00298138761474197
WBGene00005044,1.85625261656392,-1.75966198578972,8.56403228432574,0.00342869173571775,0.0232631010378698
WBGene00006097,1.85384614587361,0.607572089206722,29.1646821353998,6.64800469780657e-8,1.89374743602971e-6
WBGene00017587,1.8537593922654,-0.322392938932315,17.2114990357914,3.34406081117699e-5,4.5318645894044e-4
WBGene00010738,1.85341575019573,5.67813825493797,24.3115094134232,8.19479489881831e-7,1.73766468129474e-5
WBGene00017057,-1.84450190485549,1.80753146461957,66.456997382543,3.57610635082124e-16,4.87044335093191e-14
WBGene00003057,1.84445818307885,6.68693862545895,14.3201446046647,1.5420583699108e-4,0.00172295041610249
WBGene00011809,1.84355275258695,0.758423602099162,22.2062778254306,2.44871819395346e-6,4.52930138915378e-5
WBGene00044353,1.84262537733131,-1.54014919512416,9.73056644180125,0.001812286282378,0.0137503705598941
WBGene00000870,1.84099721680971,1.35271638140679,34.8594455858767,3.5438609996894505e-9,1.42248086314514e-7
WBGene00009855,-1.83851854537335,-0.45362333223637,22.5808224107341,2.01485842571993e-6,3.82501729570618e-5
WBGene00008633,1.83640747838922,-1.93162067565133,8.74888184311162,0.00309791946576349,0.0214365861804796
WBGene00019901,1.83318322273694,2.70760881356513,10.221068721953,0.00138845373034647,0.0109884130870872
WBGene00021136,-1.82837873443434,0.517593266537839,7.48248152155204,0.00623021484969191,0.0380781718040447
WBGene00016845,1.82766700382597,3.19141253099053,35.8626788193689,2.1172573554025103e-9,8.92971928235908e-8
WBGene00009859,-1.82716176565543,-2.46810682934648,4.87141604826612,0.0273050858367299,0.119768742954732
WBGene00019625,1.82531812363611,-0.168867990920643,23.1180023504684,1.52357540312135e-6,3.00232617283239e-5
WBGene00011724,1.82435900951792,-2.30058028634746,9.8586468662109,0.00169035386139692,0.0129872121683246
WBGene00009710,1.82252559571686,-1.51760551113176,8.98761864797886,0.00271814987583159,0.0192770344173289
WBGene00020878,-1.82049440603041,1.7278181024882,51.3794741500448,7.61303762044832e-13,6.87811567193969e-11
WBGene00022555,1.8198810582226,-1.22201784399263,11.4097176128836,7.3060935896241e-4,0.00648102112819054
WBGene00004398,1.81787402281843,7.92596364212103,12.7875925038792,3.4892587397487e-4,0.00344831978341599
WBGene00016995,1.81561957553349,7.27390510691964,98.7980652723487,2.79607503984033e-23,6.37854618463576e-21
WBGene00017819,1.81377857971568,0.618920051514587,40.2699180438958,2.21188701947591e-10,1.19933349136175e-8
WBGene00005017,1.81362698667987,8.0526204840592,12.4166399312941,4.2552517196055e-4,0.00408298337974771
WBGene00014698,1.80645908701167,2.06289041695029,13.4346339308224,2.4702118158867e-4,0.00257118054980607
WBGene00008794,1.80573805139191,-0.31250655563369,31.4480326828719,2.04850061706457e-8,6.69185016612679e-7
WBGene00016274,-1.80500907224786,7.75753928697799,40.7289374686559,1.7487822792763003e-10,9.850394011355721e-9
WBGene00017263,1.80266746432427,3.01174249839656,12.2820079235388,4.5734604324324e-4,0.00432913137406078
WBGene00012633,-1.7999458886729,-0.147206491589145,34.0736516220122,5.30649629657392e-9,2.01477581301957e-7
WBGene00044571,1.79534145300488,-1.95753760268204,8.84994855305417,0.00293097152836386,0.0205153018637077
WBGene00008180,1.79479511548696,-0.113571974384864,15.4395491681242,8.51867079583311e-5,0.00103002920952267
WBGene00014851,-1.79444978013301,-0.365591734479316,24.8132119642069,6.31630506144839e-7,1.37666282688813e-5
WBGene00012429,1.79372477920242,3.22897836794533,13.2675808410928,2.7003544481431e-4,0.00277381624832714
WBGene00003764,-1.7925710192751,3.38203891668186,6.27082106821964,0.0122742252667264,0.0648286545777804
WBGene00006544,1.7852224364096,-0.213851892686519,12.895426699129,3.2938599359904e-4,0.00328845425775853
WBGene00012628,1.78458642595548,1.05001973119763,29.8484895386611,4.67160687754289e-8,1.39005693774714e-6
WBGene00044247,-1.77867919625619,-0.316525051793424,29.3598166597444,6.01112379614153e-8,1.72489008301231e-6
WBGene00008448,1.77863569043247,9.48007212753825,11.0596919979058,8.8224798069672e-4,0.00755680177458474
WBGene00022611,1.77818011507552,1.989944925402,16.4030239055561,5.12034785932597e-5,6.618013345092e-4
WBGene00220129,1.77663393753141,-2.3837686175303,5.71217347262056,0.016847667681073,0.0824922966974259
WBGene00018643,1.77596410555099,2.20091902996745,21.5155413394454,3.50972723884327e-6,6.22675198725435e-5
WBGene00017970,1.77503223099102,7.78098722557888,31.3932427716487,2.10712966738433e-8,6.85881981505899e-7
WBGene00016430,-1.77427271916761,-3.35639073300563,3.30412714385071,0.0691060498678806,0.235735590670808
WBGene00011278,1.77312347670968,4.79783329273301,10.2621892733215,0.00135784450365959,0.0107867072802325
WBGene00017483,1.77267651700137,5.47543829688835,43.2652159271561,4.7800600625497594e-11,2.9943740094347703e-9
WBGene00016276,1.7720614191076,1.38369998862865,16.2263956450683,5.62055096332875e-5,7.1730807748776e-4
WBGene00018169,-1.77161413948979,-0.0308834540318377,6.05152604093849,0.0138942835296491,0.0713345858259837
WBGene00050934,1.77128178433962,-2.02328829738692,10.6718757981263,0.00108776752940526,0.00896107015271412
WBGene00012683,-1.77046617936047,1.19446139082275,53.4350452184616,2.67285858409665e-13,2.6414983299511198e-11
WBGene00008376,1.76988163125295,4.97127714044517,12.289189883561,4.5558944981545e-4,0.00431548830058761
WBGene00009895,1.76901428983351,5.56937642539292,41.1555187824019,1.40585751603119e-10,8.085157458267591e-9
WBGene00006927,-1.76901093397788,7.81398176440859,16.0449832204078,6.18552947479878e-5,7.8067712942654e-4
WBGene00021042,1.76862121035776,-1.71650412981292,7.96070405561566,0.0047803815441203,0.0307262138460421
WBGene00044220,1.76789315763367,-1.0993401373958,19.483895473357,1.0145142646453e-5,1.6016336790464e-4
WBGene00016105,1.76692384183997,-0.920436356092215,12.785923679063,3.4923728312204e-4,0.00344890715204398
WBGene00000111,-1.76675651007753,4.10958180704888,51.8995419629851,5.84140404736894e-13,5.3841224173981396e-11
WBGene00009243,1.76640437033778,5.46728975201319,67.5173403021577,2.0884221636026299e-16,2.9168651392154103e-14
WBGene00021480,1.76555100364707,0.465881022210279,22.1160736291127,2.56651746400973e-6,4.72166771352596e-5
WBGene00007521,-1.76313200906748,2.40344237892629,18.3957787340482,1.79455098093732e-5,2.6172526959594e-4
WBGene00050974,1.76288364690427,-0.342052336082087,11.0240524895045,8.9937237610856e-4,0.00767466296632541
WBGene00011894,1.76256004632585,2.18975344668731,25.4791647625174,4.47186185469646e-7,1.0192940738744e-5
WBGene00021171,-1.76134527388609,2.67407605633279,50.6010872073867,1.1318232588696e-12,9.99472958437272e-11
WBGene00012900,1.75893400417537,-1.14061682479334,20.5525931666907,5.80151476234509e-6,9.71949000117484e-5
WBGene00194674,-1.75818258547294,4.73809217666591,20.250193143461,6.79466024975897e-6,1.1178114443338e-4
WBGene00012302,-1.75787887154405,2.43672728844413,48.1050715356757,4.03980248933538e-12,3.23361383466538e-10
WBGene00001806,-1.75709982661583,-0.68676446267208,27.9113165175133,1.27004794188269e-7,3.3585143888936e-6
WBGene00010456,-1.75500412991123,6.41127726117668,112.040744369268,3.50042070064773e-26,9.39451143923839e-24
WBGene00000972,1.74930101306941,2.18770092129932,25.4128209874816,4.62831884363687e-7,1.04884294987218e-5
WBGene00044469,-1.74823473673079,3.37661610852486,55.7415986455658,8.26507344591788e-14,8.83814006179695e-12
WBGene00013116,-1.74660002999078,2.28041748556949,68.8572746900068,1.05853410297945e-16,1.50141819010687e-14
WBGene00009891,1.74461639744744,-1.7254669509069,9.11456804966884,0.00253581827763113,0.0181532493070482
WBGene00006925,-1.74268638691604,8.85863132892368,8.18564319141197,0.00422232054477886,0.0276985441920253
WBGene00009146,-1.74250481476738,2.68617845067375,50.7291905383114,1.0603081169637599e-12,9.454701857290839e-11
WBGene00007773,1.74117320938036,1.80259208726987,19.140172462158,1.21461272405792e-5,1.8658823412506e-4
WBGene00006418,1.73987966125685,2.69612358118418,18.6543897615297,1.56686101464404e-5,2.3286004492877e-4
WBGene00047835,1.73912464250689,-1.81410165366858,19.2381262746731,1.15385786888761e-5,1.7865870566062e-4
WBGene00001892,1.73729124178107,-1.46042448922337,6.34898062924983,0.0117448765950923,0.0626370537289407
WBGene00012959,1.73721528233669,1.05567321777994,18.5622288271861,1.64446845166024e-5,2.4268099118166e-4
WBGene00015897,-1.73668761037856,2.47234575114281,58.1273469223445,2.4568709534284502e-14,2.81409382218008e-12
WBGene00017537,-1.73536963433165,4.57093675441128,15.5465439239457,8.04986717878256e-5,9.8201922468436e-4
WBGene00004397,1.73524879527089,7.4566941490092,11.883315894088,5.6639015311326e-4,0.00521349375974299
WBGene00043062,1.73232195889668,3.73271531626722,62.443231800886,2.74236654987965e-15,3.47556871772941e-13
WBGene00013171,1.73087194077055,3.15799123837768,11.690274767735,6.2827620303154e-4,0.00568940160700912
WBGene00012947,1.72970202998551,-0.501469778991601,9.96232296263786,0.00159776329989335,0.0123940975728479
WBGene00020220,1.72193056780342,-1.65555822017669,6.64939484524465,0.00991895075727384,0.0547552484332268
WBGene00001501,1.72158993222865,9.14342683625036,110.3130634452,8.367539370013029e-26,2.2025133678279498e-23
WBGene00011952,1.72009614847603,0.967758849112141,19.0021982375953,1.30567945831863e-5,1.9809062070913e-4
WBGene00015295,1.71830498643129,5.50935472580581,70.8791816693872,3.7978441981269603e-17,5.559678338167141e-15
WBGene00020704,1.71823589618684,1.3275756698822,18.8530634842757,1.41184169592356e-5,2.1247480168173e-4
WBGene00016362,-1.71428789895213,3.58888353577721,112.788099837863,2.40112643854575e-26,6.57308362551898e-24
WBGene00008621,-1.71337335370334,1.94074914456723,14.7536606829939,1.2250944230839e-4,0.00141685508373147
WBGene00021519,1.71291230113528,0.567409643243575,31.051811118351,2.51231795007086e-8,8.05324401442504e-7
WBGene00021603,-1.71134248043889,1.58120695463557,12.6758163514153,3.7041545278105e-4,0.00362355206312031
WBGene00018167,-1.70775214871753,0.181128652007725,5.2316758173505,0.0221791533249682,0.101649811195547
WBGene00018142,-1.70656960488172,-1.53413367796758,8.85395643216782,0.00292454275414476,0.0204755391035071
WBGene00016485,1.70472044826105,2.29748303081458,14.1503861635077,1.687624609883e-4,0.00185091040446906
WBGene00008905,1.70180901013394,2.61923894151449,19.0957899818438,1.24318821241117e-5,1.8948929462558e-4
WBGene00077697,1.70123326141578,5.82176042072763,17.320887293689,3.15697656771755e-5,4.3167948821812e-4
WBGene00016022,1.70026984533157,4.72395991348247,15.904827123518,6.66086181753213e-5,8.3336879458383e-4
WBGene00003702,1.69946637975963,1.78468856363581,54.8866251346507,1.27686990686568e-13,1.3495874015616898e-11
WBGene00002108,1.69923063210069,-2.67414890114895,3.12663034858504,0.0770227908444509,0.255080921771939
WBGene00044623,1.69919280115973,4.90015444967993,12.9105757894482,3.2673076847499e-4,0.00326432656459964
WBGene00077683,1.69765757304971,-0.360345018106005,6.71614810026487,0.0095543761920376,0.0532365251897068
WBGene00008244,-1.6930770070232,1.99813566793801,5.18025934993953,0.0228449137132188,0.103883640016506
WBGene00000930,1.69288734397306,5.1979910166038,13.2985040188398,2.656179663762e-4,0.00273151458660724
WBGene00206502,1.69273734105979,3.33633581912283,8.90126654112135,0.00284972926701182,0.0200388745657458
WBGene00005016,1.69064144042486,8.28397898757572,11.1069257998442,8.6005935193966e-4,0.00740208817792625
WBGene00014000,1.690272804021,6.43956773997394,86.8057264751971,1.19722373548817e-20,2.1995972992609797e-18
WBGene00044548,1.68995393353086,-1.81550209915155,3.08694535347442,0.078922836836348,0.259552217490993
WBGene00017060,1.68647356903455,2.77730431871964,58.8189390176009,1.72869288815503e-14,2.03102866151262e-12
WBGene00020590,-1.68606990330536,2.54343848100794,28.2746395416744,1.05266112877495e-7,2.84748996049548e-6
WBGene00019306,1.68484195586535,-2.08476043011688,4.10057809856895,0.0428685533821978,0.167694576855911
WBGene00001719,1.68397036740005,3.457351662474,30.0588654530878,4.19128007713975e-8,1.27061231574419e-6
WBGene00000013,1.68385558039111,0.638176032532909,23.0874905779031,1.54794524128069e-6,3.04199576310545e-5
WBGene00007751,-1.6824110758046,4.04974956366136,19.7993841072247,8.60103866967409e-6,1.378532983503e-4
