"","logFC","logCPM","LR","PValue","FDR"
"WBGene00005723",-1.39434024329922,-4.04120798588851,0.882208412301498,0.347597525773363,0.573292632670235
"WBGene00018458",-1.39434013406408,-4.04122518214365,0.882208207044743,0.347597581859154,0.573292632670235
"WBGene00200339",-1.39434013406408,-4.04122518214365,0.882208207044743,0.347597581859154,0.573292632670235
"WBGene00021998",-1.39433951596692,-4.0413224844212,0.882207045614792,0.347597899216629,0.573292632670235
"WBGene00003275",-1.39433951596692,-4.0413224844212,0.882207045614792,0.347597899216629,0.573292632670235
"WBGene00010105",-1.39433940673459,-4.04133967981687,0.882206840362215,0.34759795530136,0.573292632670235
"WBGene00220125",-1.39433929750268,-4.04135687508445,0.882206635110252,0.347598011385936,0.573292632670235
"WBGene00023163",-1.39433929750268,-4.04135687508445,0.882206635110252,0.347598011385936,0.573292632670235
"WBGene00200318",-1.39433929750268,-4.04135687508445,0.882206635110252,0.347598011385936,0.573292632670235
"WBGene00022913",-1.39433929603387,-4.04135710630346,0.882206632350296,0.347598012140087,0.573292632670235
"WBGene00005407",-1.3943384594968,-4.04148879173377,0.882205060451831,0.347598441657747,0.573292632670235
"WBGene00012263",-1.39433762151455,-4.04162070097615,0.882203485828134,0.347598871920792,0.573292632670235
"WBGene00194997",-1.39432092838252,-3.94588969721381,0.882172116315509,0.347607443733359,0.573292632670235
"WBGene00019297",-1.39420403533045,-4.06260252952002,0.88195234456103,0.347667505064031,0.573292632670235
"WBGene00174768",-1.39420403533045,-4.06260252952002,0.88195234456103,0.347667505064031,0.573292632670235
"WBGene00165946",-1.39420269668446,-4.06281232642206,0.881949826665831,0.347668193260154,0.573292632670235
"WBGene00050057",-1.39420269668446,-4.06281232642206,0.881949826665831,0.347668193260154,0.573292632670235
"WBGene00201334",-1.39420269668446,-4.06281232642206,0.881949826665831,0.347668193260154,0.573292632670235
"WBGene00195850",-1.39420269668446,-4.06281232642206,0.881949826665831,0.347668193260154,0.573292632670235
"WBGene00199064",-1.39420207870503,-4.06290917512518,0.881948664283354,0.347668510965467,0.573292632670235
"WBGene00199522",-1.39420207870503,-4.06290917512518,0.881948664283354,0.347668510965467,0.573292632670235
"WBGene00005806",-1.39420207870503,-4.06290917512518,0.881948664283354,0.347668510965467,0.573292632670235
"WBGene00198772",-1.3942019589678,-4.06292793992296,0.881948439064148,0.347668572522994,0.573292632670235
"WBGene00198414",-1.39420180247196,-4.06295246529214,0.881948144703714,0.347668652978413,0.573292632670235
"WBGene00198914",-1.39420169815786,-4.06296881289163,0.881947948494189,0.347668706606965,0.573292632670235
"WBGene00003344",-1.39420169815786,-4.06296881289163,0.881947948494189,0.347668706606965,0.573292632670235
"WBGene00200489",-1.39420169815786,-4.06296881289163,0.881947948494189,0.347668706606965,0.573292632670235
"WBGene00170474",-1.39420152439966,-4.0629960433131,0.881947621663505,0.347668795937292,0.573292632670235
"WBGene00173356",-1.39420152439966,-4.0629960433131,0.881947621663505,0.347668795937292,0.573292632670235
"WBGene00005601",-1.3942014719669,-4.06300426025525,0.88194752303995,0.347668822893379,0.573292632670235
"WBGene00195286",-1.3942014719669,-4.06300426025525,0.88194752303995,0.347668822893379,0.573292632670235
"WBGene00200953",-1.39420044352098,-4.06316542923663,0.881945588574159,0.34766935162797,0.573292632670235
"WBGene00050401",-1.39420044352098,-4.06316542923663,0.881945588574159,0.34766935162797,0.573292632670235
"WBGene00200858",-1.39420044352098,-4.06316542923663,0.881945588574159,0.34766935162797,0.573292632670235
"WBGene00012517",-1.39419893053386,-4.06340252165334,0.881942742679044,0.347670129479425,0.573292632670235
"WBGene00197168",-1.39419893053386,-4.06340252165334,0.881942742679044,0.347670129479425,0.573292632670235
"WBGene00045110",-1.3941985018694,-4.0634696933759,0.881941936364983,0.347670349864844,0.573292632670235
"WBGene00219670",-1.3941985018694,-4.0634696933759,0.881941936364983,0.347670349864844,0.573292632670235
"WBGene00005373",-1.3941985018694,-4.0634696933759,0.881941936364983,0.347670349864844,0.573292632670235
"WBGene00195630",-1.39419801508292,-4.06354597170809,0.881941020720836,0.347670600133088,0.573292632670235
"WBGene00006121",-1.39419801508292,-4.06354597170809,0.881941020720836,0.347670600133088,0.573292632670235
"WBGene00199489",-1.39419801508292,-4.06354597170809,0.881941020720836,0.347670600133088,0.573292632670235
"WBGene00202114",-1.39419758863185,-4.06361279464827,0.88194021856475,0.347670819382432,0.573292632670235
"WBGene00200638",-1.39419758863185,-4.06361279464827,0.88194021856475,0.347670819382432,0.573292632670235
"WBGene00201802",-1.39419758863185,-4.06361279464827,0.88194021856475,0.347670819382432,0.573292632670235
"WBGene00022978",-1.39419715044456,-4.06368145565678,0.881939394330168,0.347671044666578,0.573292632670235
"WBGene00219555",-1.39419715044456,-4.06368145565678,0.881939394330168,0.347671044666578,0.573292632670235
"WBGene00019897",-1.39419715044456,-4.06368145565678,0.881939394330168,0.347671044666578,0.573292632670235
"WBGene00016047",-1.39419715044456,-4.06368145565678,0.881939394330168,0.347671044666578,0.573292632670235
"WBGene00005230",-1.39419715044456,-4.06368145565678,0.881939394330168,0.347671044666578,0.573292632670235
"WBGene00014501",-1.39419599457778,-4.0638625676352,0.881937220120676,0.347671638933941,0.573292632670235
"WBGene00201381",-1.39419599457778,-4.0638625676352,0.881937220120676,0.347671638933941,0.573292632670235
"WBGene00017130",-1.39419599457778,-4.0638625676352,0.881937220120676,0.347671638933941,0.573292632670235
"WBGene00219738",-1.39419599457778,-4.0638625676352,0.881937220120676,0.347671638933941,0.573292632670235
"WBGene00169170",-1.39419599457778,-4.0638625676352,0.881937220120676,0.347671638933941,0.573292632670235
"WBGene00198343",-1.39419599457778,-4.0638625676352,0.881937220120676,0.347671638933941,0.573292632670235
"WBGene00006551",-1.39419599457778,-4.0638625676352,0.881937220120676,0.347671638933941,0.573292632670235
"WBGene00017528",-1.39419039121936,-4.06474045975278,0.881926679824886,0.347674519887362,0.573292632670235
"WBGene00006116",-1.39419039121936,-4.06474045975278,0.881926679824886,0.347674519887362,0.573292632670235
"WBGene00168931",-1.39419039121936,-4.06474045975278,0.881926679824886,0.347674519887362,0.573292632670235
"WBGene00201807",-1.39419039121936,-4.06474045975278,0.881926679824886,0.347674519887362,0.573292632670235
"WBGene00011518",-1.39419039121936,-4.06474045975278,0.881926679824886,0.347674519887362,0.573292632670235
"WBGene00077627",-1.39419039121936,-4.06474045975278,0.881926679824886,0.347674519887362,0.573292632670235
"WBGene00201582",-1.39419039121936,-4.06474045975278,0.881926679824886,0.347674519887362,0.573292632670235
"WBGene00013395",-1.39419039121936,-4.06474045975278,0.881926679824886,0.347674519887362,0.573292632670235
"WBGene00003338",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00019137",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00018244",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00197650",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00167285",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00049388",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00199066",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00197228",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00200921",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00077608",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00198680",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00197792",-1.3941896576613,-4.06485537655794,0.881925299920464,0.347674897055681,0.573292632670235
"WBGene00195443",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00198277",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00198946",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00198848",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00200232",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00196119",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00198836",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00044226",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00196259",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00047111",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00172585",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00200540",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00201431",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00200965",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00199306",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
