"","logFC","logCPM","LR","PValue","FDR"
"WBGene00012086",-2.15709792688512,-1.57495319373122,8.97146165487557,0.00274229128829111,0.0221185103173156
"WBGene00005582",-2.15576854010987,-2.68954659538398,8.18336549965468,0.00422762531182732,0.030765909649176
"WBGene00008789",2.15537815111746,2.991661592939,9.81564334630998,0.00173033737349445,0.0154949249589174
"WBGene00022606",2.15526432315369,-2.67138238276254,20.3632701405105,6.40473843843208e-06,0.000144542221559834
"WBGene00018167",-2.15498950668673,0.181128652007725,7.63395549240953,0.00572795464632141,0.0388125639710516
"WBGene00007245",-2.15405420137786,-2.66380670298464,10.4759499821391,0.00120938585013557,0.011815466683605
"WBGene00022016",2.15355175578434,-3.03282233906646,16.1179392351665,5.95175836926185e-05,0.000998953926171326
"WBGene00000646",2.15238673268182,4.98211713219175,20.6237439238306,5.58985318564832e-06,0.000128266748497169
"WBGene00005440",-2.15135269063466,-3.74458167547764,4.17042058796364,0.0411355870060088,0.163587856367155
"WBGene00007151",2.15100857104197,-3.29596957468903,8.54762714938871,0.00345972915059667,0.0262841610252759
"WBGene00011703",2.1501887837232,-3.27703114088002,8.31319705125645,0.00393580523635969,0.0290844358506146
"WBGene00235364",2.14911665818523,-3.872255946273,2.01086559519001,0.156176188846,0.394511688627781
"WBGene00000754",-2.14886931257453,10.255795434907,34.0854597194952,5.27439206965324e-09,2.11710385493779e-07
"WBGene00008678",-2.14793281043768,-1.53976356945626,16.9031991591989,3.93352318966878e-05,0.000695608509800923
"WBGene00018687",2.14763877164403,-3.18905656908792,5.07603215394644,0.0242588249790798,0.112100832849816
"WBGene00199616",-2.14748109468545,-4.06209305538385,2.9259068269236,0.0871682377088163,0.272956920138695
"WBGene00008680",-2.14713174511035,-2.89492205847589,11.1446192574726,0.000842757687469718,0.00885163896503904
"WBGene00023321",-2.14695860046332,-4.03871694963259,2.92682201908608,0.0871188286932321,0.272869329001971
"WBGene00049502",-2.14695860046332,-4.03871694963259,2.92682201908608,0.0871188286932321,0.272869329001971
"WBGene00049796",-2.14692440984531,-4.03718401575782,2.92688179402756,0.0871156026436715,0.272869329001971
"WBGene00050563",-2.14692291264029,-4.0371168793053,2.92688441125246,0.0871154613951763,0.272869329001971
"WBGene00219419",-2.14692291264029,-4.0371168793053,2.92688441125246,0.0871154613951763,0.272869329001971
"WBGene00195442",-2.14691762711247,-4.0368798636555,2.92689365053324,0.0871149627642334,0.272869329001971
"WBGene00007636",-2.14690715303455,-4.03641015203917,2.92691195859831,0.0871139747129328,0.272869329001971
"WBGene00007279",-2.1463585561127,-4.01175306266628,2.92786906275474,0.087062338524906,0.272869329001971
"WBGene00005682",-2.14635451803296,-4.01157115767903,2.92787609459915,0.0870619592764861,0.272869329001971
"WBGene00005367",-2.1451011375774,-3.96757287344519,2.3889134257508,0.122198538118253,0.332457263067698
"WBGene00235118",-2.14388043584311,-3.96682104106171,2.87379000030833,0.090032623069248,0.277858788271226
"WBGene00011816",-2.14386279684369,-3.84928061882477,2.41473311612487,0.120198453496201,0.328616847814665
"WBGene00008959",2.14349210659517,1.89027513546556,10.2438002953246,0.00137144750164307,0.0130133016837016
"WBGene00235260",2.14150345725234,-3.72955125649671,3.30406103497882,0.069108830661086,0.235012948987233
"WBGene00013817",-2.14119844485136,-3.40369781798883,6.68410027251137,0.0097276608446501,0.0581429935824102
"WBGene00196600",-2.14079644738664,-4.06233424532206,2.91647676853294,0.0876791148741017,0.273997233981568
"WBGene00165052",-2.14079644738664,-4.06233424532206,2.91647676853294,0.0876791148741017,0.273997233981568
"WBGene00166531",-2.14079644738664,-4.06233424532206,2.91647676853294,0.0876791148741017,0.273997233981568
"WBGene00006102",-2.14075891079622,-3.65462566281075,6.67729730870485,0.00976485736004411,0.058301629276163
"WBGene00011655",-2.14035681073768,-4.03882555950675,2.91751392035788,0.0876227683600952,0.273997233981568
"WBGene00017809",-2.14032021361123,-4.03686457021519,2.91760009769521,0.0876180882722277,0.273997233981568
"WBGene00017941",2.1397147549367,-2.41773903070885,29.7620422729152,4.88462657301735e-08,1.69906801062707e-06
"WBGene00023518",-2.13922963679821,-3.55046231826637,4.46020147064921,0.0346934053777713,0.145354855944929
"WBGene00012215",-2.13865059234469,-3.69561713226712,3.36032405250756,0.0667849254472256,0.230112691678694
"WBGene00044674",2.13770527661096,-3.85577576462758,2.09130233160134,0.148139738745581,0.379712111250963
"WBGene00196263",-2.13759220151033,-3.87754947716233,2.53565478454486,0.111300706725692,0.318097941934663
"WBGene00012027",2.13626323209022,-1.54558295821733,16.2083450844945,5.67435997118275e-05,0.000963022964731108
"WBGene00001816",2.13601039260962,4.37237010364451,239.4228953066,5.25461287068199e-54,2.17947011113514e-51
"WBGene00008247",2.13575327864198,-2.05432463200388,25.9593153595523,3.48688806483714e-07,1.0386676906955e-05
"WBGene00007897",2.13487076204301,-2.3341743581457,25.22751863681,5.09500078223184e-07,1.46047797291724e-05
"WBGene00008823",2.13470967700075,1.04336385625234,13.1313533488291,0.000290394934300896,0.00377113914918739
"WBGene00201402",-2.13467095173161,-3.87959653857996,4.50536767319454,0.0337886313371426,0.143471968800105
"WBGene00020872",-2.13450691761577,-3.02150044504691,4.51007462635933,0.0336957705479179,0.143233186141188
"WBGene00198651",-2.13444673177984,-3.33339172351266,4.50819794242023,0.0337327625676773,0.143344139799587
"WBGene00022480",-2.13413561533264,-4.06257540150835,2.90710393113099,0.0881901075412966,0.275021428503733
"WBGene00202402",-2.13413561533264,-4.06257540150835,2.90710393113099,0.0881901075412966,0.275021428503733
"WBGene00019668",-2.13408805795473,-2.19451099692427,16.917564819499,3.90386687297296e-05,0.000692152562484681
"WBGene00005106",-2.13395340999899,-2.15840172033273,4.49319020259236,0.034030116669511,0.144071997334623
"WBGene00006231",-2.13380363156741,-3.75286386163342,4.50307650029715,0.0338339292998877,0.143552978081901
"WBGene00189930",-2.13342308108863,-3.71081011317704,4.50196143250695,0.0338559978600688,0.143557611744019
"WBGene00012305",-2.1334077472791,-4.01420150494077,2.90946676503992,0.0880609860107676,0.274782798591675
"WBGene00196998",-2.1333779260514,-4.01221184777999,2.90956321879125,0.0880557194665318,0.274782798591675
"WBGene00005576",-2.13321971436694,-3.53941574069775,4.14497838501189,0.0417581884212371,0.165335610071068
"WBGene00019732",2.1331609019346,2.20215617373378,146.922414075306,8.16003318951861e-34,1.61870223596429e-31
"WBGene00017497",-2.13310261843395,-3.73089145659264,4.33833188878224,0.0372634151215809,0.153166064407399
"WBGene00016433",-2.13282058048443,-3.43737338710217,4.44719807958525,0.0349585597706519,0.146130032871948
"WBGene00219827",2.13215659307154,-3.45426578197105,8.68554622235875,0.00320743438659562,0.0248066879502653
"WBGene00194695",2.13129493341484,0.018756339313914,44.6796922590215,2.32051693949055e-11,1.25541800827181e-09
"WBGene00020731",2.13123609460378,-3.58760120665831,6.7163574743125,0.00955325455165773,0.057376296771054
"WBGene00012586",2.1286260380873,-2.64673166788178,10.8539761070419,0.000985838553753113,0.0100682992586903
"WBGene00019159",2.12767136442888,-3.51608886777656,6.86650306552465,0.00878263445923565,0.0537019873160939
"WBGene00017022",-2.12538757110093,-0.189285802701412,43.6872538212715,3.85272880268574e-11,2.0282394417985e-09
"WBGene00005938",-2.12488649128068,-3.56428798008778,3.5327779786566,0.0601669012428318,0.213805535260521
"WBGene00197507",-2.12417240997332,-3.51158799861907,4.58970035050115,0.0321646370274124,0.138367994808164
"WBGene00005886",-2.12400255673228,-3.89489704752853,2.75286520780081,0.0970803195952781,0.290756654678246
"WBGene00019657",2.12339651749155,4.96646567751061,185.479985234201,3.08328576586685e-42,8.4404947840605e-40
"WBGene00196066",2.12320091014554,-3.96293007137669,2.17733701014653,0.140056616126307,0.364765471073889
"WBGene00174712",2.12308187464151,-3.27378773483575,8.51515674704431,0.00352200585896245,0.026678171109324
"WBGene00198926",-2.12129796028757,-3.56536066407241,5.33914313558258,0.0208517200492745,0.101100927444012
"WBGene00017956",-2.12122574143691,-3.51585095543094,4.3029415892543,0.0380465116152838,0.15542803394544
"WBGene00016097",2.12098190212663,3.58754173411728,164.699293638315,1.06414050878021e-37,2.44797028805531e-35
"WBGene00015521",2.12079531533743,-2.89101474960356,13.2119124867223,0.000278175372177364,0.00363486912331998
"WBGene00045381",-2.12025736401358,-3.72382551638357,2.77878880939837,0.0955203805640457,0.287727818875523
"WBGene00010088",-2.12013462728292,-2.74070356377229,9.54052284924083,0.00200984481570254,0.0173882047045392
"WBGene00004848",-2.11619065008047,-3.94196580026561,2.25283135592297,0.13337017868564,0.351938369145882
"WBGene00195823",-2.11554938283339,-3.91991752092069,2.86471788461133,0.0905415838790937,0.278491669515752
"WBGene00022097",-2.1144172772897,-4.06330359217071,2.87861306591922,0.0897633055730464,0.277720444175197
"WBGene00005749",-2.1144172772897,-4.06330359217071,2.87861306591922,0.0897633055730464,0.277720444175197
"WBGene00198169",-2.1144172772897,-4.06330359217071,2.87861306591922,0.0897633055730464,0.277720444175197
"WBGene00198706",-2.1144172772897,-4.06330359217071,2.87861306591922,0.0897633055730464,0.277720444175197
"WBGene00200179",-2.1144172772897,-4.06330359217071,2.87861306591922,0.0897633055730464,0.277720444175197
"WBGene00023288",-2.11429533420842,-4.03979224343303,2.88009573792579,0.0896806896520395,0.277720444175197
"WBGene00046859",-2.11428808897885,-4.03839227201249,2.88018374571838,0.0896757883663731,0.277720444175197
"WBGene00219573",-2.11428651621211,-4.03808832538456,2.88020284885646,0.089674724522406,0.277720444175197
"WBGene00170335",-2.11428528824948,-4.03785100275311,2.88021776362333,0.0896738939362012,0.277720444175197
"WBGene00198566",-2.11427222512526,-3.98977048668653,2.47716193755896,0.115510516492221,0.324352552301859
"WBGene00199867",-2.11416954889262,-4.01543652270178,2.88162230171776,0.0895957142057515,0.277720444175197
"WBGene00196995",-2.11415639622723,-4.0128834364264,2.88178176063769,0.0895868430398204,0.277720444175197
"WBGene00049863",-2.11339500489142,-4.06334169597973,2.8771251129588,0.0898462987593249,0.277858788271226
"WBGene00046135",-2.11339500489142,-4.06334169597973,2.8771251129588,0.0898462987593249,0.277858788271226
"WBGene00198139",-2.11328534158335,-4.03996223113616,2.87861615001558,0.0897631336385488,0.277720444175197
"WBGene00202266",-2.11327884085474,-4.0385731831213,2.8787044628681,0.0897582104595562,0.277720444175197
"WBGene00020769",-2.11327856477091,-3.74212693102528,2.87870821330236,0.08975800139048,0.277720444175197
"WBGene00196669",-2.11327852860205,-4.03850645326831,2.8787087046336,0.0897579740011121,0.277720444175197
"WBGene00165540",-2.11327583070018,-4.03792986455518,2.87874535321449,0.0897559310435095,0.277720444175197
"WBGene00016775",-2.11327555183084,-4.03787026177836,2.87874914132323,0.0897557198800772,0.277720444175197
"WBGene00046148",-2.11327509892309,-4.03777346034288,2.87875529350435,0.0897553769355043,0.277720444175197
"WBGene00198394",-2.11327461117337,-4.03766921006697,2.87876191892469,0.0897550076124752,0.277720444175197
"WBGene00200931",-2.11317129142624,-4.01553940233105,2.88016432504648,0.0896768699076692,0.277720444175197
"WBGene00046635",-2.11317098857059,-4.01547439569703,2.88016843276669,0.089676641146688,0.277720444175197
"WBGene00006282",-2.11316792126852,-4.01481596623319,2.88021003447324,0.089674324362634,0.277720444175197
"WBGene00168952",-2.11316094116224,-4.01331729468516,2.88030469853035,0.0896690527973287,0.277720444175197
"WBGene00000701",-2.11315908484488,-4.01291865780864,2.88032987226125,0.0896676510022395,0.277720444175197
"WBGene00219614",2.11219825502073,-3.02166376678085,5.98779407837236,0.0144052057637748,0.0779487068162354
"WBGene00001569",2.11210291203561,3.23137359608279,15.6211833849621,7.73828203473095e-05,0.00124609100412212
"WBGene00013467",-2.11197075793133,-3.92661531199833,2.9078534495716,0.0881491264850738,0.275021428503733
"WBGene00195847",-2.1107617227752,-3.91964298241219,2.53919135441195,0.1110516481071,0.317729103021162
"WBGene00010800",-2.1103562950499,-3.87116756799719,2.91758833376245,0.0876187271277016,0.273997233981568
"WBGene00001968",-2.11025018516506,-3.96860858494246,2.75746892287445,0.0968012787296528,0.290372014598318
"WBGene00018938",-2.10996120518667,-3.92187533192561,2.77244905656783,0.0958993331385505,0.288520084038666
"WBGene00220135",-2.10947171817075,-3.6617122995483,2.79676914847181,0.0944544636923315,0.285585480845767
"WBGene00020123",-2.10932663909883,-3.83346406717324,2.93830575975493,0.0865014199786661,0.271867750767834
"WBGene00019187",2.10867191059689,0.463656915067256,34.7063246481348,3.83384012321711e-09,1.55945577077368e-07
"WBGene00018243",-2.10809899721749,-3.5934739263846,2.85881637323299,0.0908743442948507,0.279232817944948
"WBGene00001851",2.10800455681373,6.94625302643131,342.696467521802,1.65057274590757e-76,1.18906391892684e-73
"WBGene00015433",-2.10795560421928,2.44150078722758,142.625259411791,7.09850475572668e-33,1.34945533116679e-30
"WBGene00196670",-2.10784902648829,-3.7271023965035,2.86925855379479,0.0902864556089925,0.277863037919749
"WBGene00195708",-2.10784404771771,-4.06354461980862,2.86946410549129,0.0902749246715721,0.277858788271226
"WBGene00045309",-2.10784404771771,-4.06354461980862,2.86946410549129,0.0902749246715721,0.277858788271226
"WBGene00046009",-2.10784404771771,-4.06354461980862,2.86946410549129,0.0902749246715721,0.277858788271226
"WBGene00196898",-2.10784404771771,-4.06354461980862,2.86946410549129,0.0902749246715721,0.277858788271226
"WBGene00015593",-2.10780321924815,-4.03870916247834,2.87114621511008,0.0901806225411243,0.277858788271226
"WBGene00168304",-2.10780231730461,-4.03815985319846,2.87118330402404,0.0901785444737745,0.277858788271226
"WBGene00044195",-2.10780209516515,-4.03802455934239,2.87119243817612,0.0901780327012401,0.277858788271226
"WBGene00077722",-2.10780192121715,-4.03791861518134,2.87119959061474,0.0901776319632722,0.277858788271226
"WBGene00196988",-2.10776771284548,-4.0170613768906,2.87260398139704,0.0900989839577583,0.277858788271226
"WBGene00046193",-2.10776544453767,-4.01567673606817,2.87269695023127,0.090093780189647,0.277858788271226
"WBGene00016851",-2.10776531686166,-4.01559879271977,2.87270218258962,0.0900934873272204,0.277858788271226
"WBGene00199897",-2.10776521097907,-4.01553415326919,2.87270652177388,0.0900932444577821,0.277858788271226
"WBGene00020603",-2.10776281356917,-4.01407045457519,2.872804759088,0.0900877461855158,0.277858788271226
"WBGene00010853",-2.10776220232958,-4.01369723485127,2.87282980208744,0.0900863446049686,0.277858788271226
"WBGene00023383",-2.10776115215055,-4.01305596520993,2.8728728255601,0.0900839367672328,0.277858788271226
"WBGene00201639",-2.10776075851367,-4.01281558749647,2.8728889509207,0.090083034318515,0.277858788271226
"WBGene00020228",-2.10776073101482,-4.01279879485273,2.87289007739127,0.0900829712764513,0.277858788271226
"WBGene00077596",-2.10776023963215,-4.01249871833548,2.87291020605603,0.090081844799194,0.277858788271226
"WBGene00010602",-2.10755288084946,-3.89720494745937,2.88132510752814,0.0896122505302422,0.277720444175197
"WBGene00009606",2.10696969150148,1.91477523397807,13.2655705921939,0.000270325165954939,0.00354243725132429
"WBGene00005694",-2.10694981896746,-3.98786720681239,2.90493912399863,0.0883085876240399,0.275147687936273
"WBGene00195801",-2.10688909839418,-3.94081205881314,2.86414816165182,0.090573650317557,0.2785277103396
"WBGene00200898",-2.10682497180537,-4.06358271879655,2.86798476377464,0.0903579477013642,0.277989303025944
"WBGene00015721",-2.10682497180537,-4.06358271879655,2.86798476377464,0.0903579477013642,0.277989303025944
"WBGene00197142",-2.10679646713604,-4.03881387920454,2.86967981094034,0.0902628258523081,0.277858788271226
"WBGene00014646",-2.10679639044098,-4.03874715851799,2.86968436313601,0.0902625705407088,0.277858788271226
"WBGene00166878",-2.1067957684818,-4.03820607060532,2.86972127752023,0.0902605002125833,0.277858788271226
"WBGene00170953",-2.10679542821436,-4.03791003497523,2.86974147172858,0.0902593676504811,0.277858788271226
"WBGene00219371",-2.10679541413679,-4.03789778718718,2.86974230718529,0.0902593207954679,0.277858788271226
"WBGene00195795",-2.10677138242438,-4.01696772661717,2.87116627362095,0.0901794986695582,0.277858788271226
"WBGene00174571",-2.10676924955484,-4.01510794411468,2.87129243847143,0.0901724300441462,0.277858788271226
"WBGene00005244",-2.10676699673243,-4.01314316525587,2.87142566080047,0.0901649666626527,0.277858788271226
"WBGene00165122",-2.10676689724872,-4.01305639185217,2.87143154294319,0.0901646371486961,0.277858788271226
"WBGene00195454",-2.10676659719836,-4.01279467184085,2.8714492834653,0.0901636433436556,0.277858788271226
"WBGene00049739",-2.10676642232679,-4.01264213605955,2.87145962245401,0.0901630641700661,0.277858788271226
"WBGene00005308",-2.10676619449881,-4.01244340406242,2.87147309204793,0.0901623096310436,0.277858788271226
"WBGene00171642",-2.10562340123679,-3.93988071660752,2.93445093055915,0.0867081401610389,0.272299568304283
"WBGene00049662",-2.10511802996466,-3.87605752391977,2.96982574871098,0.0848309914521377,0.268623295662495
"WBGene00018190",-2.10511236176304,-3.87943309818393,2.99082409960637,0.0837375434892226,0.266711317392092
"WBGene00170521",-2.10506402916419,-3.76055485416833,2.99088865358371,0.0837342055449494,0.266711317392092
"WBGene00170508",-2.10505281408537,-3.98992679641557,2.99060621807777,0.0837488107256772,0.266711317392092
"WBGene00201620",-2.10504297010441,-3.96309153527264,2.99062412400431,0.0837478847005627,0.266711317392092
"WBGene00200047",-2.10490536611197,-3.85205128605839,2.99055370079307,0.0837515267798824,0.266711317392092
"WBGene00200196",-2.10486921250929,-3.72440429521345,2.99064416309725,0.0837468483694691,0.266711317392092
"WBGene00001479",2.10467799009877,7.64962291195903,166.915803132463,3.48996602581948e-38,8.39231208340526e-36
"WBGene00196933",-2.10460404382782,-3.98992323056929,2.98995112299953,0.0837826973112838,0.266711317392092
"WBGene00050653",-2.10460397376187,-3.98922455444574,2.98995186461245,0.0837826589409512,0.266711317392092
"WBGene00045968",-2.1046038583465,-3.98807332044691,2.98995308622515,0.0837825957359379,0.266711317392092
"WBGene00005679",-2.10460186805184,-3.96815181985421,2.98997415217311,0.0837815058130548,0.266711317392092
"WBGene00197517",-2.10460184856167,-3.96795608426618,2.98997435846064,0.0837814951401004,0.266711317392092
"WBGene00196303",-2.10459925792215,-3.94182311402934,2.99000177780286,0.0837800765245675,0.266711317392092
"WBGene00202163",-2.1045990734796,-3.93995364951112,2.9900037299071,0.0837799755280436,0.266711317392092
"WBGene00169583",-2.10458817022498,-3.82715461632931,2.99011911917972,0.0837740058369609,0.266711317392092
"WBGene00020637",-2.10458671655327,-3.81174922016958,2.99013450211771,0.0837732100317759,0.266711317392092
"WBGene00196753",-2.10458586360929,-3.9920011269712,2.98992206526244,0.0837842007453419,0.266711317392092
"WBGene00167452",-2.10458573379196,-3.99054856560468,2.98992363121309,0.083784119723027,0.266711317392092
"WBGene00048485",-2.10458555587463,-3.98855668237388,2.98992577737671,0.0837840086806203,0.266711317392092
"WBGene00015317",-2.10458552331403,-3.98819200810412,2.98992617014522,0.0837839883588125,0.266711317392092
"WBGene00200927",-2.10458170092353,-3.94507189110689,2.9899722772909,0.0837816028162351,0.266711317392092
"WBGene00202458",-2.10458128784023,-3.94037406583319,2.98997725992489,0.0837813450235917,0.266711317392092
"WBGene00018868",-2.10457942173365,-3.91905573240315,2.98999976867526,0.0837801804714612,0.266711317392092
"WBGene00168408",-2.10457739803735,-3.89575442707458,2.99002417764168,0.0837789176261922,0.266711317392092
"WBGene00199783",-2.10457536229904,-3.87211486916898,2.99004873121079,0.0837776473203723,0.266711317392092
"WBGene00197025",-2.1045715246242,-3.82697625646793,2.990095016652,0.0837752527489105,0.266711317392092
"WBGene00077574",-2.10449769016152,-3.99029119366034,2.9897955110306,0.0837907489434937,0.266711317392092
"WBGene00197100",-2.10449764702235,-3.98911517994166,2.98979686841863,0.083790678706277,0.266711317392092
"WBGene00199069",-2.10449764284908,-3.98900138879054,2.98979699973168,0.0837906719115665,0.266711317392092
"WBGene00201154",-2.10449694765761,-3.96998646111781,2.9898188735675,0.083789540072124,0.266711317392092
"WBGene00005302",-2.10449597171346,-3.94308757009968,2.98984957928389,0.0837879512638514,0.266711317392092
"WBGene00044955",-2.10449370905692,-3.87974259796206,2.98992075994738,0.0837842682824318,0.266711317392092
"WBGene00050310",-2.10447939831322,-3.9932727202561,2.98976519873277,0.0837923174514581,0.266711317392092
"WBGene00198216",-2.10447929402976,-3.98922043312946,2.98976994324394,0.0837920719449291,0.266711317392092
"WBGene00017345",-2.10447872626466,-3.96706327308979,2.98979577357235,0.0837907353584259,0.266711317392092
"WBGene00050163",-2.10447871500236,-3.966622114539,2.98979628593258,0.083790708846655,0.266711317392092
"WBGene00200669",-2.10447864094936,-3.96371974568791,2.98979965484204,0.0837905345246936,0.266711317392092
"WBGene00006222",-2.104478193397,-3.94611823376412,2.9898200148986,0.0837894810155574,0.266711317392092
"WBGene00044639",-2.10447806326667,-3.94098062539325,2.98982593461535,0.0837891747088935,0.266711317392092
"WBGene00202243",-2.10447805696363,-3.94073154900444,2.98982622134272,0.0837891598726563,0.266711317392092
"WBGene00169234",-2.10447758668392,-3.92208687849276,2.98984761402199,0.0837880529515755,0.266711317392092
"WBGene00166236",-2.10447751119435,-3.91908272678862,2.9898510478923,0.0837878752743476,0.266711317392092
"WBGene00020739",-2.10447530602759,-3.82985459268631,2.9899513449496,0.0837826858278005,0.266711317392092
"WBGene00044798",-2.10447481857284,-3.80972033836832,2.98997351271039,0.0837815388977423,0.266711317392092
"WBGene00165953",-2.104470544332,-3.62562757307994,2.99016784357708,0.0837714852068443,0.266711317392092
"WBGene00005504",2.10421412661672,-3.96946251801641,2.14912912250078,0.142650784246442,0.36986491723302
"WBGene00006262",-2.10406756645951,-3.83367344929427,2.98935186995465,0.083813708289208,0.266711317392092
"WBGene00008015",-2.10405769978832,-3.87638097011267,2.98928828526456,0.0838169994856743,0.266711317392092
"WBGene00008552",-2.10405336377726,-3.89493743669844,2.98926034137529,0.0838184459288029,0.266711317392092
"WBGene00007158",-2.10405218382144,-3.89996566172464,2.9892527369239,0.0838188395582227,0.266711317392092
"WBGene00022511",-2.10405140517044,-3.90327881259336,2.98924771873554,0.0838190993159343,0.266711317392092
"WBGene00010618",-2.10404813640042,-3.99399888766178,2.98913490714347,0.0838249390395367,0.266711317392092
"WBGene00201423",-2.10404767813623,-3.91908337535539,2.98922369878314,0.0838203426786519,0.266711317392092
"WBGene00008903",-2.10404196813106,-3.9431280583093,2.98918689817991,0.0838222476543888,0.266711317392092
"WBGene00174744",-2.10404135332384,-3.94570512167889,2.98918293572913,0.0838224527726362,0.266711317392092
"WBGene00194868",-2.10403657420069,-3.96566100830771,2.98915213374532,0.0838240472712381,0.266711317392092
"WBGene00200293",-2.1040364138718,-3.96632816329239,2.98915110039533,0.0838241007643064,0.266711317392092
"WBGene00173509",-2.10403508733115,-3.97184242785879,2.98914255056292,0.0838245433619095,0.266711317392092
"WBGene00194940",-2.10403095682182,-3.988948312218,2.98911592822101,0.0838259215319637,0.266711317392092
"WBGene00200119",-2.10403083289351,-3.98946006324392,2.98911512945906,0.0838259628821903,0.266711317392092
"WBGene00189969",-2.10403055552787,-3.99060511133179,2.98911334173627,0.0838260554289199,0.266711317392092
"WBGene00009603",-2.10403035060533,-3.99145081891217,2.98911202093464,0.0838261238041735,0.266711317392092
"WBGene00197279",-2.10403030019813,-3.99165881191331,2.98911169604126,0.0838261406232617,0.266711317392092
"WBGene00077561",-2.1040112935654,-3.99414072285506,2.98908094782232,0.0838277324143035,0.266711317392092
"WBGene00007843",2.10324270083808,-3.79530884824335,4.43449891312015,0.0352195567457902,0.146769208839037
"WBGene00016720",2.10292018379463,-3.71961976255799,4.43384084679562,0.0352331369348735,0.146769208839037
"WBGene00023224",2.10245295968923,-3.56000193419068,4.43321099934791,0.0352461399148742,0.146791888052591
"WBGene00202294",2.10239559021892,-3.61769551645338,4.40585849284541,0.0358156934858587,0.148778024016967
"WBGene00007950",-2.10158192720495,4.18575790915267,122.364005650853,1.92144318532391e-28,3.09408865872012e-26
"WBGene00007829",2.10132205026376,-3.73516109885664,4.36548956807014,0.0366739437430177,0.151288307710234
"WBGene00015252",-2.10056327994356,-3.82723859005525,2.9665812315352,0.0850013155922806,0.26904972307768
"WBGene00219324",-2.10044098724866,-3.77802191426029,3.28544669269879,0.0698966062414905,0.236721464290585
"WBGene00196344",-2.1001639077541,-3.85064428738284,2.9629380581341,0.0851930084390976,0.269333480311849
