"","logFC","logCPM","LR","PValue","FDR"
"WBGene00199912",3.23883705953332,-3.86206552481602,3.50954751377291,0.0610161180111182,0.163660943636748
"WBGene00018480",-3.23840101786399,-2.26635959941418,23.6195309056248,1.17389967852165e-06,1.62629067305315e-05
"WBGene00005410",-3.23778870708358,-3.70595192015576,9.41844262860088,0.00214813884307582,0.0108777840971514
"WBGene00018738",3.23722315919101,2.23315035595333,112.819307828755,2.3636286526368e-26,2.92779793511006e-24
"WBGene00008220",-3.23619308541731,5.20719918904965,318.515264291735,3.05007934872299e-71,1.94176563189051e-68
"WBGene00044662",3.23504952061717,1.12004890603394,25.7674332117372,3.85132455364815e-07,6.00056970154344e-06
"WBGene00166213",-3.23425204740329,-3.46759424061664,5.82021545690642,0.0158430041362833,0.0561354178398595
"WBGene00011565",3.23423115576204,-3.67627137341047,3.26302280107353,0.070858394352731,0.183133359649359
"WBGene00009431",3.23392999063814,4.45365247911426,214.396926388522,1.50878441097769e-48,4.91702062506123e-46
"WBGene00000972",3.23374792465279,2.18770092129932,81.3975474887106,1.84586865521251e-19,1.52660587421276e-17
"WBGene00219209",-3.23172791575676,-3.48612873089352,6.00600234452789,0.0142572923554847,0.051776781405067
"WBGene00014173",3.23171564442596,4.87684095458726,85.6480303976466,2.14989533514771e-20,1.90464028477891e-18
"WBGene00015846",-3.23152514553739,-3.84991976702465,5.91220794912717,0.0150363143252984,0.0538838990254018
"WBGene00019291",3.23145376451242,0.705173375949012,30.8185881917523,2.83311052568811e-08,5.64868176552892e-07
"WBGene00016481",3.23135827071231,2.85344846150607,176.770496386338,2.45802664142809e-40,5.85117211383425e-38
"WBGene00198372",-3.23024952882125,-3.93925218630864,4.7851301349027,0.0287064785025046,0.0908275368707887
"WBGene00013470",3.22923170949761,-3.19732670123005,4.1774366528424,0.0409656161595599,0.119900966787977
"WBGene00020220",3.22896233703089,-1.65555822017669,31.3140803756954,2.19482046145453e-08,4.49388258282108e-07
"WBGene00000596",-3.2284833427328,5.97935793993216,17.3263958268702,3.14783868399574e-05,0.000295413383525483
"WBGene00005694",-3.22667272654033,-3.98786720681239,6.03930932301204,0.013990756719888,0.0509575525820826
"WBGene00206462",3.22650021924078,-3.07533517650537,8.07765288785393,0.00448144519574848,0.0200227782330039
"WBGene00016430",-3.22644537604808,-3.35639073300563,10.5714510974837,0.0011484753802156,0.00638236165923712
"WBGene00200502",-3.22577963193785,-3.98648188150332,5.46747226644655,0.0193736267799738,0.0661205626607385
"WBGene00005284",-3.2257697143593,-4.01201843349212,5.92789135646294,0.014903064407748,0.0535148229679764
"WBGene00199134",-3.22438155811061,-3.83069557781637,5.64679627237214,0.0174872926125708,0.0608432429167672
"WBGene00196781",-3.22402710067426,-3.72520259017337,5.6901098744768,0.0170607863433042,0.0596245405525281
"WBGene00008029",-3.22330921862299,-2.18477458788519,12.8451186761969,0.000338360750079998,0.00226359372762462
"WBGene00200298",-3.22207049952562,-3.89420496459915,6.20402324443337,0.0127460264355178,0.0472858752774494
"WBGene00196101",-3.2220378162178,-4.01096895608982,5.9185889077059,0.0149819527785917,0.0537178011289357
"WBGene00198419",-3.22032673122776,-3.62720230442249,11.3935679008508,0.00073698842768769,0.00437352226489281
"WBGene00044245",3.22010933754518,-3.67729930819367,4.12675758480387,0.0422101529459077,0.122808261971965
"WBGene00219234",-3.21990928175466,-3.27126986731527,6.10132960330395,0.0135080209897906,0.0495686427071741
"WBGene00198932",-3.21941335807601,-3.87439419217194,6.18659566450855,0.012872157835727,0.047663373563239
"WBGene00219612",-3.21867773102929,-3.79634472846992,6.26125594050142,0.0123406686768887,0.0460818176278582
"WBGene00019954",-3.21849077669009,-3.96178791375844,6.04055316727355,0.0139809028759513,0.0509294221009436
"WBGene00019857",-3.21806045368777,-3.16498582475085,6.27703087909999,0.0122312861335526,0.045779526648346
"WBGene00200047",-3.21805998986413,-3.85205128605839,6.31256123429369,0.0119885529540172,0.0450564896777282
"WBGene00195792",-3.21805595815824,-3.76258974612045,6.3128921996225,0.0119863153002799,0.0450564896777282
"WBGene00018834",-3.2179970420778,-3.85154963216522,6.31239285749007,0.0119896915127713,0.0450564896777282
"WBGene00201253",-3.21790013417985,-3.87725516169131,6.20188703040394,0.0127614186442355,0.0473237381991259
"WBGene00023506",-3.21788608389316,-3.51836908279217,6.31330146538787,0.0119835488510756,0.0450564896777282
"WBGene00195439",-3.21785717931961,-3.9177176384906,6.31175409724509,0.0119940117996291,0.0450564896777282
"WBGene00045345",-3.21785532617365,-3.9412788873787,6.31165486000658,0.0119946831391202,0.0450564896777282
