"","logFC","logCPM","LR","PValue","FDR"
"WBGene00002169",0.288977527040382,7.00258846353861,4.02210017081066,0.0449077590355315,0.172211572733248
"WBGene00003594",0.288901840199314,5.73937219830269,7.13674627708518,0.00755200620844149,0.0442409086910338
"WBGene00015037",0.288900009628973,1.41984791323518,1.70713684042486,0.191357272600985,0.462838428825937
"WBGene00008899",0.288793442266999,-0.245801842027519,1.10929359872686,0.292235556037109,0.537089516382401
"WBGene00006604",-0.288710157826507,5.65966899033661,5.92142294836734,0.014957873572155,0.0752428866295008
"WBGene00021522",0.28869461867453,4.37499732299323,5.80724375180544,0.0159602899446913,0.0792414160486785
"WBGene00020143",-0.288643990353978,3.21848808636446,0.734969542296646,0.391277093781589,0.658948658398707
"WBGene00011471",0.288630511981606,0.168533480261395,1.06459148093039,0.30217030578656,0.550208152301771
"WBGene00003605",0.288614972265457,1.92760296789516,1.38157412172691,0.239833199056413,0.490032758831094
"WBGene00019853",0.288593539748582,-1.39538732946544,0.635062882518429,0.42550427411983,0.698584337365942
"WBGene00014065",0.288591530984248,-0.549170089346864,0.766729351398229,0.381230759235972,0.646378468697037
"WBGene00004275",-0.288512237104058,-2.46816210823237,0.160473294584353,0.688721139398481,0.948614248443707
"WBGene00001053",-0.28842870257973,2.50907342892968,2.1054833618379,0.146771957546243,0.383517245400115
"WBGene00015107",-0.288287099820142,2.48333107543344,2.71546283779096,0.0993801416251657,0.298696901294347
"WBGene00004337",0.28828193010867,7.05435947003112,4.58758175532938,0.0322044207381537,0.135950517720468
"WBGene00015396",0.288222573409583,-0.661575261465682,0.619868708585209,0.431096078846834,0.704678757892882
"WBGene00050884",-0.288135723279513,1.7517680321319,2.86462394981136,0.0905468700819532,0.283935730896628
"WBGene00006351",-0.288117745303407,6.80711119034719,1.61776351584348,0.203403915553338,0.483046626471952
"WBGene00009289",-0.288110608694796,5.17204717041413,7.0782030468795,0.00780272181152154,0.0453694795221754
"WBGene00008173",-0.288095679169982,5.15746332596664,6.24649047096077,0.0124439621445634,0.0655354874389038
"WBGene00021430",0.288076167990489,5.61925855404138,3.7894751211008,0.0515758193446841,0.189718900102221
"WBGene00001643",-0.287955949988185,0.0854998056683811,1.37654459071146,0.240690607198906,0.490032758831094
"WBGene00012237",-0.287897271198166,2.13950947709413,3.05569362635779,0.0804546356854031,0.262843132911073
"WBGene00020051",-0.28787902511319,3.60740904167009,4.08868642597384,0.0431711809765874,0.168445136720935
"WBGene00197742",0.287830499129675,-2.17842948245241,0.193212436817696,0.660256275656058,0.924444982021893
"WBGene00013535",0.28772893407353,0.109526249977757,1.25645105803775,0.262323927439982,0.501377058591342
"WBGene00019768",-0.287622018213085,1.2999041861008,2.04181808115574,0.153026653513413,0.394640097967939
"WBGene00010054",0.287598701884211,4.94974723738119,4.83925469474832,0.027818915638584,0.121555118213286
"WBGene00018077",-0.28755696556173,2.60834111703416,3.22112352328455,0.0726937197029421,0.244891776626635
"WBGene00008884",-0.287540796431644,-2.55694621607206,0.143688064579894,0.704641760425909,0.960001053873969
"WBGene00016008",-0.287475805135763,-2.68056840396571,0.171280922925471,0.678975911052894,0.940455128362623
"WBGene00045134",-0.287472844537666,-3.11596449347122,0.168609680797147,0.681350395622029,0.942592830438189
"WBGene00014175",0.287435255143586,-0.221686463620362,0.621438760018489,0.430513135772438,0.703936034629702
"WBGene00021021",-0.287400309238277,4.69178524155009,6.00538002609622,0.014262321822485,0.0725944002707338
"WBGene00006593",0.287329447701471,5.143400310683,5.54642351829609,0.0185184886119809,0.0887222661194323
"WBGene00004307",0.287327752547654,6.39492063588895,7.31759047763532,0.00682829004394559,0.0409383355131429
"WBGene00017786",0.287289994897164,3.09732537326581,1.78722176512978,0.181265029929766,0.445473578806656
"WBGene00016464",-0.287264688472093,-2.95396429832182,0.170937472760389,0.679279986454389,0.940676326850916
"WBGene00010657",-0.287226582825459,5.3376901221932,2.21377754393253,0.136783371802279,0.364920066571229
"WBGene00018344",-0.287198980751135,0.476419433712092,1.45413367757909,0.227865825432715,0.490032758831094
"WBGene00016542",-0.287197576312214,5.05050242539543,2.77505797577064,0.0957431896406257,0.293403091504772
"WBGene00010308",-0.28715297817962,5.51105974219167,6.26353982252234,0.0123247703649411,0.0649952973878372
"WBGene00002028",0.287135060646662,4.82830715471478,4.07024368379235,0.0436449775784535,0.169690509671688
"WBGene00015549",-0.287130856264599,0.0113248345991014,0.423387677827343,0.515251480991014,0.797569086351654
"WBGene00009341",0.28712614131121,4.86315839115757,5.596297127641,0.01799847932651,0.0868974200287848
"WBGene00001617",-0.287086799062799,3.22802019753673,3.64043013831809,0.0563923631839113,0.20269707748944
"WBGene00021647",-0.287077994543986,5.49025577647201,5.60915753806838,0.0178668509709203,0.0864426690159621
"WBGene00015752",0.287061222674795,6.86424003504488,5.12197553913763,0.0236247068537486,0.10647453903875
"WBGene00011878",-0.28704056765114,-0.150667196919658,0.828381886348183,0.362740841105026,0.62354979750393
"WBGene00002216",-0.287033897179441,5.1109263434906,5.21701649898534,0.0223668933914279,0.102338911347207
"WBGene00019231",0.286986241437781,-1.84932485629119,0.330713105325042,0.565239487234849,0.843362760060981
"WBGene00001544",0.286980552461743,0.527369396541718,1.5487590290379,0.213318735325349,0.490032758831094
"WBGene00012830",-0.286951142889737,5.08276687914028,5.55521608126657,0.0184256983728319,0.088445290716513
"WBGene00009399",0.286849514802642,-1.05994776879364,0.522999749358938,0.469564871866179,0.747041225509192
"WBGene00018334",-0.286780594829281,3.41000375518528,3.34493276066042,0.0674122328569964,0.231370345343565
"WBGene00017832",0.286771636291599,3.27249505343208,3.73270317331601,0.0533569769187486,0.194183361227166
"WBGene00017340",-0.286687056527895,4.34929870773107,0.716092225130762,0.397428729378886,0.666204961810229
"WBGene00007435",0.286617151800618,4.67868814397642,4.47000904003025,0.0344948091416731,0.143379198337884
"WBGene00001021",0.286576177916323,2.77121831956051,3.43178180117489,0.0639530681814657,0.222397769495379
"WBGene00017546",0.2865531368977,7.17726060244406,5.13849829166277,0.023400881737399,0.105696310464832
"WBGene00019011",0.286508408271452,5.54404703419418,3.9797922934418,0.0460492413119152,0.175192106061881
"WBGene00044644",0.286378066094206,6.59336981254547,1.39169750052108,0.238118641524697,0.490032758831094
"WBGene00011824",0.286372908920781,3.91897333374115,4.30475036686442,0.038006072781419,0.15431863577445
"WBGene00019407",-0.286366838573935,3.6137676001528,3.49882133526615,0.061412522509112,0.215563683231035
"WBGene00004112",-0.286363931528987,8.3072177924331,5.85514915127861,0.0155315417214977,0.0774455290757741
"WBGene00196447",-0.286309085684696,-2.05954774546409,0.217397508349833,0.641030081416937,0.906638711343341
"WBGene00008740",-0.286193462193946,5.45779597857259,7.28211311561693,0.00696445622630253,0.0415974498864562
"WBGene00009241",-0.286100544592355,5.23853303587986,0.939196928993756,0.332484456571383,0.587058952440764
"WBGene00015789",-0.286043771821001,2.67916992705947,2.41589934780622,0.120108972943179,0.332960317399446
"WBGene00003008",-0.286027945728155,-0.663552343433382,0.964515422440076,0.326051836322399,0.580455811883051
"WBGene00010504",0.286001641726971,1.08736753190961,1.58806027134013,0.207603485965251,0.489985726324662
"WBGene00019673",-0.285957631545873,6.95599037154473,5.74698197465354,0.0165170089511201,0.0814396830037667
"WBGene00022749",0.285922535479874,5.58332899567186,7.37029317889208,0.00663101220233033,0.0400008724193021
"WBGene00016964",0.285829324450033,5.32875984785181,6.2921035652359,0.0121277032412111,0.0642051725598636
"WBGene00021538",0.285816260761432,3.82641922362221,5.14441829909241,0.0233212225423111,0.105488841225342
"WBGene00013859",-0.285777090416394,7.01524191783178,5.53321718660742,0.0186587663880033,0.0891575719796808
"WBGene00008136",0.285759812237877,6.35265001861857,6.24961739282117,0.0124220135306644,0.0654324842027974
"WBGene00007712",-0.285698642232769,4.76680625149395,5.34789706450211,0.0207472794814858,0.0966241537607476
"WBGene00019651",0.285547548273719,2.82619759028873,2.99593827873088,0.0834735454148825,0.269907799424608
"WBGene00011860",0.285464585706872,4.76429320343747,5.50658238290304,0.0189450309903366,0.0902576093561546
"WBGene00012650",0.285450822987716,5.62820502006652,2.65962503734961,0.102924995117687,0.302347005187969
"WBGene00008029",-0.285446669745328,-2.18477458788519,0.136283245805117,0.712004289306744,0.966389876531911
"WBGene00000151",0.285345440474973,5.28587502175198,4.38393302422361,0.0362791923508409,0.148941645261588
"WBGene00003720",-0.285341065441145,3.09361549283204,2.89905366713649,0.0886315720803355,0.281968995874478
"WBGene00003609",-0.285327170308156,4.91602942125932,3.40021213454274,0.0651880350722469,0.225688941457286
"WBGene00001328",-0.285313484582448,8.23960706058532,5.1529119481046,0.0232074233663315,0.105147834269005
"WBGene00004249",-0.285254995413833,3.2584104051852,3.81654005308363,0.0507489316120721,0.187609993636796
"WBGene00004898",-0.28523841198949,4.3689799213341,3.68430129727681,0.0549269802928485,0.198603366202183
"WBGene00021738",0.285154326345126,4.43437931122301,4.68600806825027,0.0304092161003745,0.130030036043073
"WBGene00021237",-0.285128606168978,4.97503210197636,4.85623203884717,0.0275464335761122,0.120556933516558
"WBGene00011426",-0.285105256900584,-3.04967564560877,0.143469337265675,0.704856094091884,0.960115219971405
"WBGene00002035",0.285074642531232,6.15865143155807,6.83300094875472,0.00894887885925787,0.0505625508301722
"WBGene00009944",0.285049455241357,5.45320992997421,5.76230133613576,0.0163736124495286,0.0808497168946158
"WBGene00008548",-0.285035389425666,4.02809973499064,2.12240280121205,0.145158654805492,0.38033290345524
"WBGene00194793",-0.284983179267831,-2.02097901787525,0.311387821772225,0.576829808544472,0.854152431919993
"WBGene00044144",-0.284923092746515,1.12225112106371,1.73127721626991,0.188247867400069,0.457825637000435
"WBGene00009314",-0.284922033253967,5.95437591911506,7.11428231116749,0.00764722127575112,0.0446169399879981
"WBGene00013311",-0.284907485380768,10.3042629171564,2.02502198209815,0.15472668455821,0.397750304233354
"WBGene00002185",0.28466311316019,4.76315117725712,5.63742567783365,0.0175810030886917,0.0853181988216512
"WBGene00022314",-0.284661580427418,2.76486692477366,0.727568463946227,0.393672481146552,0.661883317245232
"WBGene00006911",-0.284646777674004,9.57165858493893,4.4589843796806,0.034718133845574,0.144045000609668
"WBGene00015687",0.284642786336527,7.36064579218324,5.26864443026582,0.0217129145676191,0.100048987761079
"WBGene00021048",0.284560805684226,7.67988277977343,2.82693289816707,0.0926952355884643,0.287536095901628
"WBGene00021005",-0.284504536098717,2.77037027935819,0.0926882055300666,0.760787077840006,1
"WBGene00045048",-0.284410814238921,-0.494871667179977,0.705886617008701,0.400812746770984,0.670142853652701
"WBGene00004400",-0.284344674102299,2.54709268654798,2.86076322581989,0.0907644233004029,0.283935730896628
"WBGene00195190",-0.284281803590102,-0.0846297352836934,1.04624667337257,0.306373098041758,0.555604007990428
"WBGene00010795",0.284233475076137,3.08532863962895,1.10204421564913,0.293817921756441,0.539129003826165
"WBGene00016074",0.284215626281549,5.26706395918209,3.33786259823285,0.0677025017582322,0.231996030017021
"WBGene00020111",0.284156587169678,5.05206812376134,4.05061076475055,0.0441553667210711,0.171138774456933
"WBGene00021320",-0.284106307201387,4.236079939593,4.47889709195002,0.0343158589768099,0.142939233032589
"WBGene00017905",-0.284075442747018,3.96765980829213,1.69278435173028,0.193234336660973,0.466225098368953
"WBGene00006873",0.28406861561423,-0.769801610967798,0.700568731060894,0.402592658343744,0.672051589862797
"WBGene00001281",0.284066016870339,5.50025217234705,5.09327749422671,0.0240187569314378,0.108001555683001
"WBGene00006694",-0.284049103007869,-2.51767360073326,0.153416655510778,0.69529143082855,0.952728146908177
"WBGene00019988",-0.284043596408809,2.2430544433425,2.19438378745856,0.138514592844573,0.367925187184184
"WBGene00020269",-0.28400726725968,8.25985309075374,5.57716489621495,0.018196156259055,0.0876508494794352
"WBGene00077591",-0.283905728592272,3.96105871680344,2.49584976077267,0.114146750762455,0.320949805065963
"WBGene00012651",0.283831311880309,4.28420039429543,3.19209691208065,0.0739950395546346,0.247807246595223
"WBGene00021798",0.283782641497354,-0.180085886190808,0.885182661787205,0.346786108279369,0.604419773155779
"WBGene00004007",-0.283613801854547,2.64047094230212,1.16490570885989,0.280450458097499,0.523585302490557
